shorturl,keyword,url,title,timestamp,ip,clicks
http://rmn.re/pp456704,pp456704,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&Select%20State/Territory=Queensland&Select%20an%20LGA=Brisbane,P4,2026-06-17 13:43:24,20.188.65.43,30
http://rmn.re/pp520421,pp520421,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&Select%20State/Territory:=Queensland&Select%20an%20LGA:=Brisbane,P5,2026-06-17 13:43:25,20.69.34.161,29
http://rmn.re/pp611415,pp611415,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&Parameters.Location=Brisbane,P6,2026-06-17 13:43:26,104.210.218.193,26
http://rmn.re/pp795941,pp795941,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&Parameters.Geography=Brisbane,P7,2026-06-17 13:43:28,74.249.206.63,33
http://rmn.re/lv086864,lv086864,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&LGA=Brisbane%20(C),LV0,2026-06-17 13:55:52,20.96.19.69,26
http://rmn.re/lv147166,lv147166,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&LGA=Brisbane%20City,LV1,2026-06-17 13:55:54,20.114.192.117,24
http://rmn.re/lv259415,lv259415,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&LGA=Brisbane%20City%20Council,LV2,2026-06-17 13:55:58,4.154.21.231,31
http://rmn.re/lv398604,lv398604,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&LGA=Brisbane%20(LGA),LV3,2026-06-17 13:56:05,20.94.198.85,28
http://rmn.re/lv542951,lv542951,"https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&LGA=Brisbane,%20Queensland",LV5,2026-06-17 13:56:18,20.97.18.211,28
http://rmn.re/lv684038,lv684038,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&LGA=Brisbane%20(City),LV6,2026-06-17 13:56:22,20.29.113.113,22
http://rmn.re/lv883987,lv883987,"https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&LGA=Brisbane%20(C),%20Qld",LV8,2026-06-17 13:56:28,20.98.94.223,24
http://rmn.re/fmt132669,fmt132669,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no,FMT1,2026-06-17 13:56:50,172.184.128.122,26
http://rmn.re/fmt299151,fmt299151,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no,FMT2,2026-06-17 13:56:52,20.45.52.204,26
http://rmn.re/fmt385345,fmt385345,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.xlsx?:showVizHome=no,FMT3,2026-06-17 13:56:55,57.154.47.240,24
http://rmn.re/fmt577045,fmt577045,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard/bootstrapSession/sessions/,FMT5,2026-06-17 13:57:06,20.245.187.79,29
http://rmn.re/fmt698072,fmt698072,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/Workbook.twb?:showVizHome=no,FMT6,2026-06-17 13:57:11,172.202.20.17,24
http://rmn.re/fmt718385,fmt718385,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSdashboardallATC1-ATC2medicines-Agegroup.twb?:showVizHome=no,FMT7,2026-06-17 13:57:12,4.154.177.145,28
http://rmn.re/bkv07931,bkv07931,https://viz.aihw.gov.au/t/Public/views/16149/PBSDashboard?:showVizHome=no,BKV0,2026-06-17 14:00:01,20.168.77.252,23
http://rmn.re/bkm08649,bkm08649,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.csv?:showVizHome=no&:showTabs=true,BKM0,2026-06-17 14:00:01,20.228.114.80,24
http://rmn.re/bkh16887,bkh16887,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard?:embed=yes&:showVizHome=no,BKH1,2026-06-17 14:00:02,135.119.61.72,31
http://rmn.re/bkw05234,bkw05234,https://viz.aihw.gov.au/workbooks/PBSdashboardallATC1-ATC2medicines-Agegroup.twb?showVizHome=no,BKW0,2026-06-17 14:00:04,57.154.38.39,30
http://rmn.re/bkw17575,bkw17575,https://viz.aihw.gov.au/t/Public/workbooks/PBSdashboardallATC1-ATC2medicines-Agegroup.twb?showVizHome=no,BKW1,2026-06-17 14:00:04,57.154.38.13,30
http://rmn.re/bkw29176,bkw29176,https://viz.aihw.gov.au/workbooks/16149.twb?showVizHome=no,BKW2,2026-06-17 14:00:05,40.75.137.10,25
http://rmn.re/bkc06073,bkc06073,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.csv?:showVizHome=no,BKC0,2026-06-17 14:00:07,20.9.77.240,23
http://rmn.re/pg749140,pg749140,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Select%20State/Territory:=Queensland&Select%20an%20LGA:=Brisbane,PG7,2026-06-17 14:03:43,20.66.86.78,33
http://rmn.re/pg699426,pg699426,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.Select%20State/Territory=Queensland&Parameters.Select%20an%20LGA=Brisbane%20(C),PG6,2026-06-17 14:03:43,20.69.177.246,32
http://rmn.re/pg565480,pg565480,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.Select%20State/Territory=Queensland&Parameters.Select%20an%20LGA=Brisbane,PG5,2026-06-17 14:03:44,135.232.178.235,31
http://rmn.re/pg474432,pg474432,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&State/Territory=Queensland&LGA=Brisbane%20(C),PG4,2026-06-17 14:03:45,20.237.147.115,28
http://rmn.re/pg326424,pg326424,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&State/Territory=Queensland&LGA=Brisbane,PG3,2026-06-17 14:03:45,52.225.20.64,29
http://rmn.re/pg891169,pg891169,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Jurisdiction=Queensland&LGA=Brisbane,PG8,2026-06-17 14:03:46,52.242.198.84,31
http://rmn.re/pg077202,pg077202,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&LGA=Brisbane,PG0,2026-06-17 14:03:47,20.230.158.144,30
http://rmn.re/md317882,md317882,https://viz.aihw.gov.au/t/Public/workbooks/16149,MD3,2026-06-17 14:05:30,52.230.162.157,31
http://rmn.re/md657809,md657809,https://viz.aihw.gov.au/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.csv?:showVizHome=no,MD6,2026-06-17 14:05:32,20.29.78.64,30
http://rmn.re/md125971,md125971,https://viz.aihw.gov.au/t/Public/workbooks/16149/views,MD1,2026-06-17 14:05:35,20.114.216.89,31
http://rmn.re/md086694,md086694,https://viz.aihw.gov.au/workbooks/16149/views,MD0,2026-06-17 14:05:36,52.225.51.104,31
http://rmn.re/md530486,md530486,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/sheets/PBSDashboard,MD5,2026-06-17 14:05:37,52.247.29.33,31
http://rmn.re/md274578,md274578,https://viz.aihw.gov.au/workbooks/16149,MD2,2026-06-17 14:05:38,20.171.140.126,32
http://rmn.re/api332316,api332316,https://www.aihw.gov.au/api/site-search/suggestions?searchText=PBS%20monthly,API3,2026-06-17 14:09:31,20.65.234.96,33
http://rmn.re/api111881,api111881,https://www.aihw.gov.au/api/search/all-downloadable-resources?reportNodeGuid=0f54bd8d-2459-4d5e-b81e-e9a7af0e589f,API1,2026-06-17 14:09:31,20.25.162.189,31
http://rmn.re/pa386608,pa386608,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.LGA=Brisbane,PA3,2026-06-17 14:10:40,172.184.242.203,34
http://rmn.re/pa1072665,pa1072665,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Select%20an%20LGA=Brisbane,PA10,2026-06-17 14:10:41,4.151.158.157,33
http://rmn.re/pa099415,pa099415,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.Select%20State/Territory:=Queensland,PA0,2026-06-17 14:10:41,172.212.188.62,32
http://rmn.re/pa547655,pa547655,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.Location=Brisbane,PA5,2026-06-17 14:10:42,4.255.236.40,26
http://rmn.re/pa699157,pa699157,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.Geography=Brisbane,PA6,2026-06-17 14:10:42,20.172.4.204,25
http://rmn.re/pa933913,pa933913,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Select%20State/Territory=Queensland,PA9,2026-06-17 14:10:43,20.69.158.247,31
http://rmn.re/pa1235153,pa1235153,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Jurisdiction=Queensland,PA12,2026-06-17 14:10:44,128.203.184.196,37
http://rmn.re/pa262480,pa262480,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.State/Territory=Queensland,PA2,2026-06-17 14:10:45,57.154.45.131,32
http://rmn.re/pa790367,pa790367,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.pState=Queensland&Parameters.pLGA=Brisbane,PA7,2026-06-17 14:10:46,57.154.44.208,24
http://rmn.re/pa139939,pa139939,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.Select%20an%20LGA:=Brisbane,PA1,2026-06-17 14:10:47,23.102.109.132,30
http://rmn.re/co331568,co331568,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.LGA=Brisbane&Parameters.State=Queensland,CO3,2026-06-17 14:22:28,20.12.238.20,29
http://rmn.re/co647116,co647116,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.LGA=Brisbane%20(C)&Parameters.State/Territory=Queensland,CO6,2026-06-17 14:22:28,172.170.252.89,31
http://rmn.re/co529403,co529403,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.LGA=Brisbane%20(C)&Parameters.State=Queensland,CO5,2026-06-17 14:22:28,13.78.142.218,23
http://rmn.re/co083641,co083641,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.Select%20State/Territory:=Queensland&Parameters.Select%20an%20LGA:=Brisbane,CO0,2026-06-17 14:22:28,20.94.192.157,32
http://rmn.re/co471816,co471816,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.LGA=Brisbane&Parameters.Jurisdiction=Queensland,CO4,2026-06-17 14:22:30,20.12.208.32,26
http://rmn.re/co225235,co225235,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.Select%20State/Territory:=Qld&Parameters.Select%20an%20LGA:=Brisbane,CO2,2026-06-17 14:22:30,20.165.155.247,31
http://rmn.re/co759342,co759342,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.LGA=Brisbane&Parameters.State/Territory=Queensland,CO7,2026-06-17 14:22:31,52.230.162.163,23
http://rmn.re/co156730,co156730,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&Parameters.Select%20State/Territory:=QLD&Parameters.Select%20an%20LGA:=Brisbane,CO1,2026-06-17 14:22:32,172.208.154.147,30
http://rmn.re/np462630,np462630,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&Parameters.LGA=Brisbane%20(C)&Parameters.State=Queensland,NP4,2026-06-17 14:23:27,52.176.16.140,29
http://rmn.re/np278140,np278140,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&Parameters.Select%20State/Territory:=Queensland&Parameters.Select%20an%20LGA:=Brisbane,NP2,2026-06-17 14:23:27,172.184.176.43,32
http://rmn.re/np373661,np373661,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&Parameters.LGA=Brisbane&Parameters.State=Queensland,NP3,2026-06-17 14:23:27,20.169.42.231,23
http://rmn.re/np056670,np056670,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&Parameters.LGA=Brisbane,NP0,2026-06-17 14:23:28,20.97.66.65,33
http://rmn.re/np146018,np146018,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.png?:showVizHome=no&Parameters.Select%20an%20LGA:=Brisbane,NP1,2026-06-17 14:23:28,20.114.133.53,22
http://rmn.re/lb37880,lb37880,"https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=Brisbane%20(C),%20Queensland",LB3,2026-06-17 14:25:32,20.9.23.85,24
http://rmn.re/lb153319,lb153319,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=Brisbane%20City%20Council,LB15,2026-06-17 14:25:32,135.232.225.193,34
http://rmn.re/lb06482,lb06482,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=Brisbane%20(C),LB0,2026-06-17 14:25:32,20.94.90.51,29
http://rmn.re/lb26869,lb26869,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=Brisbane%20(C)%20(Qld),LB2,2026-06-17 14:25:34,20.29.83.163,34
http://rmn.re/lb137984,lb137984,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=Brisbane%20(Qld),LB13,2026-06-17 14:25:36,104.43.129.7,24
http://rmn.re/lb89624,lb89624,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=31000,LB8,2026-06-17 14:25:36,20.225.138.215,26
http://rmn.re/lb102581,lb102581,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=31000%20Brisbane,LB10,2026-06-17 14:25:36,20.228.81.64,32
http://rmn.re/lb47775,lb47775,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=Brisbane%20City,LB4,2026-06-17 14:25:36,20.228.89.165,30
http://rmn.re/lb69759,lb69759,"https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=Brisbane,%20Qld",LB6,2026-06-17 14:25:36,20.3.103.13,26
http://rmn.re/lb147453,lb147453,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=BRISBANE,LB14,2026-06-17 14:25:37,52.165.193.31,25
http://rmn.re/lb78689,lb78689,"https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=Brisbane,%20Queensland",LB7,2026-06-17 14:25:37,4.255.222.87,22
http://rmn.re/lb17712,lb17712,"https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=Brisbane%20(C),%20Qld",LB1,2026-06-17 14:25:37,20.230.245.65,27
http://rmn.re/lb124971,lb124971,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=Brisbane%20(31000),LB12,2026-06-17 14:25:37,4.154.130.85,30
http://rmn.re/lb58982,lb58982,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=Brisbane%20City%20(C),LB5,2026-06-17 14:25:38,20.9.6.110,21
http://rmn.re/lb96898,lb96898,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&LGA=LGA31000,LB9,2026-06-17 14:25:38,20.88.52.174,22
http://rmn.re/fb13271,fb13271,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&LGA%20name=Brisbane,FB1,2026-06-17 14:26:25,172.212.190.73,21
http://rmn.re/fb99910,fb99910,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&LGA_NAME_2023=Brisbane,FB9,2026-06-17 14:26:27,135.232.194.177,22
http://rmn.re/fb79543,fb79543,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&Local%20government%20area=Brisbane,FB7,2026-06-17 14:26:27,20.171.61.173,28
http://rmn.re/fb36672,fb36672,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&LGA_NAME21=Brisbane,FB3,2026-06-17 14:26:27,172.185.94.85,21
http://rmn.re/fb44628,fb44628,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&LGA_NAME_2021=Brisbane,FB4,2026-06-17 14:26:28,20.171.64.1,29
http://rmn.re/fb22161,fb22161,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&LGA_NAME=Brisbane,FB2,2026-06-17 14:26:28,20.165.165.66,25
http://rmn.re/fb56601,fb56601,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&LGA%202021=Brisbane,FB5,2026-06-17 14:26:28,52.173.110.61,21
http://rmn.re/fb04719,fb04719,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&LGA%20Name=Brisbane,FB0,2026-06-17 14:26:28,52.159.117.164,18
http://rmn.re/fb104784,fb104784,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&LGA%20Name%202021=Brisbane,FB10,2026-06-17 14:26:28,20.88.56.105,28
http://rmn.re/fb87109,fb87109,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&LGA_Name=Brisbane,FB8,2026-06-17 14:26:28,135.232.176.220,26
http://rmn.re/fb124169,fb124169,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&LGA%20Selection=Brisbane,FB12,2026-06-17 14:26:29,104.42.50.95,27
http://rmn.re/fb138005,fb138005,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&LGA%20selected=Brisbane,FB13,2026-06-17 14:26:29,172.171.104.96,24
http://rmn.re/fb118587,fb118587,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&LGA%20label=Brisbane,FB11,2026-06-17 14:26:29,20.69.55.10,30
http://rmn.re/fb149781,fb149781,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&Selected%20LGA=Brisbane,FB14,2026-06-17 14:26:30,52.242.199.89,30
http://rmn.re/fb68238,fb68238,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:showTabs=false&Local%20Government%20Area=Brisbane,FB6,2026-06-17 14:26:32,20.29.92.12,26
http://rmn.re/sb14689,sb14689,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&State/Territory=Qld,SB1,2026-06-17 14:34:11,40.116.105.16,30
http://rmn.re/sb133092,sb133092,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&Jurisdiction=Qld,SB13,2026-06-17 14:34:14,132.196.70.200,32
http://rmn.re/sb73486,sb73486,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&State%20Territory=4,SB7,2026-06-17 14:34:14,172.202.45.212,25
http://rmn.re/sb32788,sb32788,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&State/Territory=4,SB3,2026-06-17 14:34:14,20.69.56.78,24
http://rmn.re/sb06791,sb06791,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&State/Territory=Queensland,SB0,2026-06-17 14:34:14,20.114.155.44,26
http://rmn.re/sb99107,sb99107,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&State=Qld,SB9,2026-06-17 14:34:14,20.114.69.53,24
http://rmn.re/sb124550,sb124550,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&Jurisdiction=Queensland,SB12,2026-06-17 14:34:14,20.9.93.103,29
http://rmn.re/sb147739,sb147739,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&Jurisdiction=QLD,SB14,2026-06-17 14:34:14,52.247.2.137,32
http://rmn.re/sb104006,sb104006,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&State=QLD,SB10,2026-06-17 14:34:15,20.69.255.219,26
http://rmn.re/sb192544,sb192544,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&State%20or%20Territory=4,SB19,2026-06-17 14:34:15,20.225.168.47,33
http://rmn.re/sb42703,sb42703,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&State%20Territory=Queensland,SB4,2026-06-17 14:34:15,20.29.81.237,32
http://rmn.re/sb69553,sb69553,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&State%20Territory=QLD,SB6,2026-06-17 14:34:15,20.168.62.99,25
http://rmn.re/sb55635,sb55635,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&State%20Territory=Qld,SB5,2026-06-17 14:34:15,20.29.113.228,23
http://rmn.re/sb173001,sb173001,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&State%20or%20Territory=Qld,SB17,2026-06-17 14:34:15,20.94.204.248,25
http://rmn.re/sb83536,sb83536,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&State=Queensland,SB8,2026-06-17 14:34:15,20.12.189.23,32
http://rmn.re/sb158007,sb158007,https://viz.aihw.gov.au/t/Public/views/PBSdashboardallATC1-ATC2medicines-Agegroup/PBSDashboard.pdf?:showVizHome=no&:toolbar=no&Jurisdiction=4,SB15,2026-06-17 14:34:15,20.165.143.73,26
