capture_ts,captured_url,http_status,db_page,db_wiki,db_first_write,db_last_write,deleted_live,n_revisions
20260509161404,https://wikiservice.at/dse/wiki.cgi?action=browse&id=RecentChanges&days=1,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260509161404,https://wikiservice.at/dse/wiki.cgi?action=browse&id=RecentChanges&days=1,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260509161404,https://wikiservice.at/dse/wiki.cgi?action=browse&id=RecentChanges&days=1,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260509163628,https://wikiservice.at/dse/wiki.cgi?TestSeite,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260509170244,https://wikiservice.at/prowiki/wiki.cgi?action=browse&id=RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260509170244,https://wikiservice.at/prowiki/wiki.cgi?action=browse&id=RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260509170244,https://wikiservice.at/prowiki/wiki.cgi?action=browse&id=RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260509171453,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PaysagesNum%E9riques/RecentChanges&lang=2,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260509171453,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PaysagesNum%E9riques/RecentChanges&lang=2,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260509171453,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PaysagesNum%E9riques/RecentChanges&lang=2,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260509172031,https://wikiservice.at/dict/sm/wiki.cgi?SandBox,200,SandBox,dse,2026-05-26T16:45:52Z,2026-06-22T08:38:38Z,0,8
20260509172031,https://wikiservice.at/dict/sm/wiki.cgi?SandBox,200,SandBox,fractal,2026-05-26T11:55:49Z,2026-06-22T08:51:08Z,0,3
20260509172031,https://wikiservice.at/dict/sm/wiki.cgi?SandBox,200,SandBox,probier,2026-06-09T09:24:03Z,2026-06-22T08:37:25Z,0,21
20260509172935,https://wikiservice.at/prowiki/wiki.cgi?Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260509174106,https://wikiservice.at/dse/wiki.cgi?Links,200,Links,dse,2026-06-18T20:48:40Z,2026-06-18T20:48:40Z,0,1
20260509174833,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/SafariPhoto/RecentChanges&lang=2,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260509174833,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/SafariPhoto/RecentChanges&lang=2,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260509174833,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/SafariPhoto/RecentChanges&lang=2,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260509224425,https://prowiki.org/wiki4d/wiki.cgi?WikiWeb,200,WikiWeb,dse,2026-06-22T02:57:53Z,2026-06-22T02:57:53Z,0,1
20260510045215,https://prowiki.org/fractal/wiki.cgi?WikiGlossaire/RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260510045215,https://prowiki.org/fractal/wiki.cgi?WikiGlossaire/RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260510045215,https://prowiki.org/fractal/wiki.cgi?WikiGlossaire/RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260510053936,https://prowiki.org/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/SafariPhoto/RecentChanges&lang=2,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260510053936,https://prowiki.org/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/SafariPhoto/RecentChanges&lang=2,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260510053936,https://prowiki.org/fractal/wiki.cgi?action=browse&id=FR/PinkoMarketing/SafariPhoto/RecentChanges&lang=2,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260510171842,https://wikiservice.at/support/wiki.cgi?TestSeite/TestSeite/TestSeite,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260510231112,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=30,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260510231112,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=30,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260510231112,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=30,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260510231711,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=7,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260510231711,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=7,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260510231711,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=7,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260510232721,https://www.wikiservice.at/culios/wiki.cgi?TestSeite,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260510233006,https://www.wikiservice.at/probier/wiki.cgi?action=editprefs&lang=1&oldid=TestSeite&id=TestSeite,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260510233337,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&lang=1,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260510233337,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&lang=1,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260510233337,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&lang=1,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260510233420,https://www.wikiservice.at/fdw/wiki.cgi?StartSeite,200,StartSeite,dse,2026-05-26T11:27:48Z,2026-06-22T19:28:18Z,0,456
20260510233420,https://www.wikiservice.at/fdw/wiki.cgi?StartSeite,200,StartSeite,probier,2026-05-26T14:14:20Z,2026-05-26T14:14:20Z,0,1
20260510233420,https://www.wikiservice.at/fdw/wiki.cgi?StartSeite,200,Startseite,dse,2026-06-20T21:32:10Z,2026-06-20T21:32:10Z,0,1
20260510233442,https://www.wikiservice.at/nausner/wiki.cgi?TestSeite,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260510233656,https://www.wikiservice.at/fractal/wiki.cgi?action=browse&id=FrenchWikiFarm/RecentChanges&lang=2,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260510233656,https://www.wikiservice.at/fractal/wiki.cgi?action=browse&id=FrenchWikiFarm/RecentChanges&lang=2,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260510233656,https://www.wikiservice.at/fractal/wiki.cgi?action=browse&id=FrenchWikiFarm/RecentChanges&lang=2,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511000025,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&from=,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511000025,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&from=,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511000025,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&from=,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511000421,https://www.wikiservice.at/user/milk/wiki.cgi?action=browse&id=RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511000421,https://www.wikiservice.at/user/milk/wiki.cgi?action=browse&id=RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511000421,https://www.wikiservice.at/user/milk/wiki.cgi?action=browse&id=RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511000534,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=3,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511000534,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=3,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511000534,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=3,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511000734,https://www.wikiservice.at/nausner/wiki.cgi?action=browse&id=RecentChanges&lang=1,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511000734,https://www.wikiservice.at/nausner/wiki.cgi?action=browse&id=RecentChanges&lang=1,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511000734,https://www.wikiservice.at/nausner/wiki.cgi?action=browse&id=RecentChanges&lang=1,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511001633,https://www.wikiservice.at/culios/wiki.cgi?action=editprefs&lang=1&oldid=RecentChanges&id=RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511001633,https://www.wikiservice.at/culios/wiki.cgi?action=editprefs&lang=1&oldid=RecentChanges&id=RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511001633,https://www.wikiservice.at/culios/wiki.cgi?action=editprefs&lang=1&oldid=RecentChanges&id=RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511001729,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=2,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511001729,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=2,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511001729,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=2,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511002049,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=14,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511002049,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=14,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511002049,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=14,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511004238,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=1,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511004238,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=1,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511004238,https://www.wikiservice.at/culios/wiki.cgi?action=browse&id=RecentChanges&days=1,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511020542,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/AlmanachR%E9tais/RecentChanges&days=1,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511020542,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/AlmanachR%E9tais/RecentChanges&days=1,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511020542,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/AlmanachR%E9tais/RecentChanges&days=1,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511022410,https://wikiservice.at/support/wiki.cgi?action=edit&id=TestSeite&section=36,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260511024137,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=Wikis/Francais/RecentChanges&days=1,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511024137,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=Wikis/Francais/RecentChanges&days=1,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511024137,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=Wikis/Francais/RecentChanges&days=1,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511030500,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=FR/TwitterFanClub/Context&section=12,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260511031104,https://wikiservice.at/support/wiki.cgi?Komponisten/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260511033141,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&oldid=EN/SandWiki/Admin/Template/Context&id=EN/SandWiki/Admin/Template/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260511083428,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/WikiUp/RecentChanges&days=30,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511083428,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/WikiUp/RecentChanges&days=30,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511083428,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/WikiUp/RecentChanges&days=30,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511084438,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/CityDeskEtDesignStandards/RecentChanges&days=2,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511084438,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/CityDeskEtDesignStandards/RecentChanges&days=2,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511084438,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/CityDeskEtDesignStandards/RecentChanges&days=2,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511084526,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=FR/TwitterFanClub/Context&section=13,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260511085548,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=FR/PinkoMarketing/SafariPhoto/Context&section=11,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260511085817,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511085817,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511085817,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511091531,https://www.wikiservice.at/dse/wiki.cgi?TestLink,200,TestLink,dse,2026-06-17T01:58:27Z,2026-06-17T02:02:58Z,0,7
20260511092355,https://wikiservice.at/lotr/wiki.cgi?action=browse&id=RecentChanges&days=1,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511092355,https://wikiservice.at/lotr/wiki.cgi?action=browse&id=RecentChanges&days=1,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511092355,https://wikiservice.at/lotr/wiki.cgi?action=browse&id=RecentChanges&days=1,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511092613,https://wikiservice.at/support/wiki.cgi?action=edit&id=Context&section=4,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260511093320,https://wikiservice.at/gruender/wiki.cgi?action=browse&id=RecentChanges&days=30,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511093320,https://wikiservice.at/gruender/wiki.cgi?action=browse&id=RecentChanges&days=30,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511093320,https://wikiservice.at/gruender/wiki.cgi?action=browse&id=RecentChanges&days=30,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511093654,https://wikiservice.at/prowiki/wiki.cgi?action=browse&id=RecentChanges&days=7,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511093654,https://wikiservice.at/prowiki/wiki.cgi?action=browse&id=RecentChanges&days=7,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511093654,https://wikiservice.at/prowiki/wiki.cgi?action=browse&id=RecentChanges&days=7,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511094304,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=EN/BarCampBank/RecentChanges&from=,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260511094304,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=EN/BarCampBank/RecentChanges&from=,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260511094304,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=EN/BarCampBank/RecentChanges&from=,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260511094315,https://wikiservice.at/support/wiki.cgi?action=edit&id=TestSeite&section=8,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260511141851,https://prowiki.org/prowiki/wiki.cgi?DiscussionPage/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260511154453,https://prowiki.org/wiki.cgi?StartSeite,200,StartSeite,dse,2026-05-26T11:27:48Z,2026-06-22T19:28:18Z,0,456
20260511154453,https://prowiki.org/wiki.cgi?StartSeite,200,StartSeite,probier,2026-05-26T14:14:20Z,2026-05-26T14:14:20Z,0,1
20260511154453,https://prowiki.org/wiki.cgi?StartSeite,200,Startseite,dse,2026-06-20T21:32:10Z,2026-06-20T21:32:10Z,0,1
20260511161002,https://prowiki.org/prowiki/wiki.cgi?action=edit&id=Context&section=10,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260511233151,https://prowiki.org/fractal/wiki.cgi?action=edit&id=FR/Context&section=1,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260512001921,https://prowiki.org/fractal/wiki.cgi?action=edit&id=FR/Context&section=3,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260512003455,https://prowiki.org/fractal/wiki.cgi?action=browse&id=RecentChanges&lang=2,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260512003455,https://prowiki.org/fractal/wiki.cgi?action=browse&id=RecentChanges&lang=2,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260512003455,https://prowiki.org/fractal/wiki.cgi?action=browse&id=RecentChanges&lang=2,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260512005331,https://prowiki.org/wiki4d/wiki.cgi?action=browse&id=RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260512005331,https://prowiki.org/wiki4d/wiki.cgi?action=browse&id=RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260512005331,https://prowiki.org/wiki4d/wiki.cgi?action=browse&id=RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260512025309,https://prowiki.org/fractal/wiki.cgi?action=browse&id=LaurentLunati/RecentChanges&lang=2,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260512025309,https://prowiki.org/fractal/wiki.cgi?action=browse&id=LaurentLunati/RecentChanges&lang=2,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260512025309,https://prowiki.org/fractal/wiki.cgi?action=browse&id=LaurentLunati/RecentChanges&lang=2,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260512033824,https://prowiki.org/fractal/wiki.cgi?FR/Identit%E9EnLigne/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260512040632,https://prowiki.org/prowiki/wiki.cgi?Admin/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260512055914,https://wikiservice.at/fractal/wiki.cgi?FR/CdmlAsin/Context,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260512060828,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&lang=2&oldid=FR/FoldingBikes/RecentChanges&id=FR/FoldingBikes/RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260512060828,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&lang=2&oldid=FR/FoldingBikes/RecentChanges&id=FR/FoldingBikes/RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260512060828,https://wikiservice.at/fractal/wiki.cgi?action=editprefs&lang=2&oldid=FR/FoldingBikes/RecentChanges&id=FR/FoldingBikes/RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260512061317,https://wikiservice.at/dict/wiki.cgi?action=browse&id=RecentChanges&from=,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260512061317,https://wikiservice.at/dict/wiki.cgi?action=browse&id=RecentChanges&from=,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260512061317,https://wikiservice.at/dict/wiki.cgi?action=browse&id=RecentChanges&from=,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260512061413,https://wikiservice.at/nausner/wiki.cgi?action=browse&id=RecentChanges&lang=1,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260512061413,https://wikiservice.at/nausner/wiki.cgi?action=browse&id=RecentChanges&lang=1,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260512061413,https://wikiservice.at/nausner/wiki.cgi?action=browse&id=RecentChanges&lang=1,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260512062445,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=Wikis/Francais/TestPage/SousSousWiki/RecentChanges&from=,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260512062445,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=Wikis/Francais/TestPage/SousSousWiki/RecentChanges&from=,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260512062445,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=Wikis/Francais/TestPage/SousSousWiki/RecentChanges&from=,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260512063155,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=FR/Context&section=10,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260512065223,https://wikiservice.at/dse/wiki.cgi?action=edit&id=TestSeite&section=2,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260512070259,https://wikiservice.at/fractal/wiki.cgi?FR/BarCamp/RecentChanges,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260512070259,https://wikiservice.at/fractal/wiki.cgi?FR/BarCamp/RecentChanges,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260512070259,https://wikiservice.at/fractal/wiki.cgi?FR/BarCamp/RecentChanges,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260512070322,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=FR/PinkoMarketing/SafariPhoto/Context&section=5,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260512070426,https://wikiservice.at/support/wiki.cgi?TestSeite/TestSeite,200,TestSeite,dse,2026-05-26T14:31:27Z,2026-06-22T08:42:22Z,0,238
20260512071752,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=Wikis/English/RecentChanges&days=7,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
20260512071752,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=Wikis/English/RecentChanges&days=7,200,RecentChanges,fractal,2026-05-26T10:51:00Z,2026-06-22T09:05:32Z,0,41
20260512071752,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=Wikis/English/RecentChanges&days=7,200,RecentChanges,probier,2026-05-26T15:36:12Z,2026-06-18T20:05:43Z,0,40
20260512072853,https://wikiservice.at/fractal/wiki.cgi?action=edit&id=FR/Afrique/Context&section=2,200,Context,probier,2026-05-26T14:06:45Z,2026-05-26T14:06:45Z,0,1
20260512074206,https://wikiservice.at/fractal/wiki.cgi?action=browse&id=FR/ConstruireDesBlocs/RecentChanges&days=7,200,RecentChanges,dse,2026-05-26T13:13:21Z,2026-06-22T08:20:14Z,0,75
